"ID","Title","Project","State","Month","CreatedDate","BugOrigin","IsProduction"
"1521336","POST Budget Item API accepts invalid InflationRuleID values instead of validating the input","Aurigo MW Modernization","Approved","Jul-26","20-Jul-2026","Product Engineering","0"
"1521856","POST Budget Item API returns incorrect inflation rate and effective date for the selected Inflation Rule","Aurigo MW Modernization","New","Jul-26","21-Jul-2026","Product Engineering","0"
"1521982","UnitPrice not normalized when switching non-lumpsum to lumpsum via PATCH","Aurigo MW Modernization","New","Jul-26","21-Jul-2026","Product Engineering","0"
"1522363","AnnualInflationRate and InflationEffectiveFrom rejected by API despite being mandatory in UI for Manual inflation rule","Aurigo MW Modernization","Approved","Jul-26","22-Jul-2026","Product Engineering","0"
"1522493","POST: Project: Invalid error message in the response when 'AttributeId' is not passed in the request body for update","Aurigo MW Modernization","Approved","Jul-26","22-Jul-2026","Product Engineering","0"
"1523650","[Legacy] Date Range Picker Breaks When Selecting Year Range","Aurigo MW Modernization","New","Jul-26","27-Jul-2026","Product Engineering","0"
"1523899","POST: Project: On passing single quote (') in 'Owner' value, getting error in the response","Aurigo MW Modernization","Approved","Jul-26","27-Jul-2026","Product Engineering","0"
"1524958","UI Issues After updating BuildScriptMode from Dev to Prod","Aurigo MW Modernization","New","Jul-26","30-Jul-2026","","0"
"1525027","POST:PurchaseOrder- on passing '0' or '-ve' value in 'pid' in 'jsonreqParams', record is getting created without any error","Aurigo MW Modernization","Approved","Jul-26","30-Jul-2026","Product Engineering","0"
"1528044","POST: GetAllRecords: On passing invalid/non existent field name in Filter, getting DB error in the response","Aurigo MW Modernization","New","Aug-26","04-Aug-2026","Product Engineering","0"
"1528045","POST: GetAllRecords: Sort descending is not working as expected, response is getting sorted in ascending order only","Aurigo MW Modernization","Done","Aug-26","04-Aug-2026","Product Engineering","0"
"1529350","PATCH:User Details: Able to update 'expiryDate' less than current date","Aurigo MW Modernization","Done","Aug-26","05-Aug-2026","Product Engineering","0"
"1529369","PATCH:User Details: on passing invalid userId, StatusCode-500 Internal Server Error is displayed instead of StatusCode-400 Bad Request and also incorrect error message is displayed","Aurigo MW Modernization","Done","Aug-26","05-Aug-2026","Product Engineering","0"
"1530206","POST:Vendors: On passing invalid 'City' , 'State', 'FaxNo' and 'EmailId', record is getting created without any error","Aurigo MW Modernization","Approved","Aug-26","10-Aug-2026","Product Engineering","0"
"1531873","$orderby does not sort container-assigned items — they are always appended after root-level items regardless of sort value - Copy","Aurigo MW Modernization","Approved","Aug-26","13-Aug-2026","Product Engineering","0"
"1531878","The user is able to create a POR for PO A using items from PO B.","Aurigo MW Modernization","Done","Aug-26","13-Aug-2026","Product Engineering","0"
"1531908","User is able to update the POR with the duplicate existing PO items","Aurigo MW Modernization","Done","Aug-26","13-Aug-2026","Product Engineering","0"
"1532124","The POR Fields values are not taken from the PO, when POST request is made","Aurigo MW Modernization","QA in Progress","Aug-26","13-Aug-2026","Product Engineering","0"
"1532157","Existing Pay Items Update: User is not able to update the existing PO Items data","Aurigo MW Modernization","Done","Aug-26","13-Aug-2026","Product Engineering","0"
"1532272","GetSSRSSettings API returns 500 instead of 200 for a tenant with SSRS enabled","Aurigo MW Modernization","New","Aug-26","13-Aug-2026","Product Engineering","0"
"1532352","SetDefaultDashboard: parentModuleId validation errors return 500 instead of 400/404","Aurigo MW Modernization","New","Aug-26","13-Aug-2026","Product Engineering","0"
"1532353","SetDefaultDashboard: Guid.Empty dashboardId throws uncaught exception, returns 500 instead of 404","Aurigo MW Modernization","New","Aug-26","13-Aug-2026","Product Engineering","0"
"1532354","SetDefaultDashboard: basic request/field validation failures return 412 Precondition Failed instead of 400 Bad Request","Aurigo MW Modernization","New","Aug-26","13-Aug-2026","Product Engineering","0"
"1532356","Pay Items New: The Budget Items are not getting updated. The update POST request returns a success status, but the updated Budget Item is not reflected in the new pay items grid","Aurigo MW Modernization","Done","Aug-26","13-Aug-2026","Product Engineering","0"
"1532740","Vendor ID and Vendor Name data are cleared when the fields are updated using a POST request","Aurigo MW Modernization","Done","Aug-26","14-Aug-2026","Product Engineering","0"
"1532743","Validation message is not shown, when user tries to add the non-existing vendor id using Post API","Aurigo MW Modernization","Done","Aug-26","14-Aug-2026","Product Engineering","0"
"1532981","Checkbox flickers when clicked in inline edit","Aurigo MW Modernization","New","Aug-26","17-Aug-2026","","0"
"1533158","CreateImportedDashboards: empty array [] returns 412 instead of 400 Bad Request","Aurigo MW Modernization","New","Aug-26","18-Aug-2026","Product Engineering","0"
"1533162","CreateImportedDashboards: null-entry and validation-failure placeholder responses are dropped from the result array","Aurigo MW Modernization","New","Aug-26","18-Aug-2026","Product Engineering","0"
"1533184","Unable to create the POR with revision date which is equal to PO start date","Aurigo MW Modernization","Done","Aug-26","18-Aug-2026","Product Engineering","0"
"1533505","POST:FundRule- when ""ProjectFundID"" is not passed in ""DistributionDetails"", new record is getting created without any error","Aurigo MW Modernization","Done","Aug-26","18-Aug-2026","Product Engineering","0"
"1533797","GET /api/v1/RecentActivity/search requires both parentModuleId and formIdRecordIdMapperJSON to return results","Aurigo MW Modernization","New","Aug-26","19-Aug-2026","Automation","0"
"1533835","PUT /api/v1/RecentActivity/record-identifiers silently returns 200 with empty result when records is omitted/empty, instead of failing validation","Aurigo MW Modernization","New","Aug-26","19-Aug-2026","Automation","0"
"1533916","POST: FUNDRULE: Allowing duplicate records in ""DistributionDetails""","Aurigo MW Modernization","Done","Aug-26","19-Aug-2026","Product Engineering","0"
"1534148","[Browser Specific] [Firefox] UI issues in L1 menu","Aurigo MW Modernization","New","Aug-26","19-Aug-2026","","0"
"1535163","Validation Issues","Aurigo MW Modernization","Done","Aug-26","20-Aug-2026","","0"
"1535346","500 Internal Server Error occurs when creating a new resource via API after deleting an existing resource","Aurigo MW Modernization","Done","Aug-26","21-Aug-2026","","0"
"1535439","Manual Resource Converts to Library Resource on Title ID Update","Aurigo MW Modernization","Done","Aug-26","21-Aug-2026","","0"
"1535529","Containers list still shows containers even when no items are returned - Copy","Aurigo MW Modernization","Approved","Aug-26","22-Aug-2026","Product Engineering","0"
"1535637","Resource can be added/updated via API when Budget Estimate is in Complete/Approved state","Aurigo MW Modernization","Done","Aug-26","24-Aug-2026","","0"
"1535638","Data Inconsistency Error Occurs When Saving Updated Resources","Aurigo MW Modernization","Done","Aug-26","24-Aug-2026","","0"
"1535735","POST: FUNDRULE: On passing text in 'ProjectFundID' in ""DistributionDetails"", record is getting created without any rows in the grid instead of showing error.","Aurigo MW Modernization","Done","Aug-26","24-Aug-2026","Product Engineering","0"
"1536197","POST: Pay Estimates: Able to create new record eventhough Approved Item Posting doesn't exists","Aurigo MW Modernization","Approved","Aug-26","24-Aug-2026","Product Engineering","0"
"1536977","Pay Estimates: Sub Contractor name is displayed in GetDetails response for 'Contractor' field, whereas in UI its showing Prime Contractor","Aurigo MW Modernization","Cannot Reproduce","Aug-26","26-Aug-2026","Product Engineering","0"
"1537369","MOM: On GET/POST Request getting the Form not supported message","Aurigo MW Modernization","New","Aug-26","27-Aug-2026","","0"
"1537618","POST: Pay Estimates: ""HoldRetentionPercentage"" value is not getting added in create mode and duplicate records are getting created in ""grdAdjustments"" in Edit mode","Aurigo MW Modernization","New","Aug-26","27-Aug-2026","Product Engineering","0"
"1537988","API Response Does Not Return Container and Child Items in Parent-Child Format","Aurigo MW Modernization","Dev in progress","Aug-26","28-Aug-2026","","0"
"1537992","API Response is showing null for the container start, end and duration field and amount as zero for container distributions","Aurigo MW Modernization","New","Aug-26","28-Aug-2026","","0"
"1537994","Extra Distribution month will be added at last when user updates the curve","Aurigo MW Modernization","New","Aug-26","28-Aug-2026","","0"
"1538000","Progress in % field is missing for items in API response","Aurigo MW Modernization","New","Aug-26","28-Aug-2026","","0"
"1538007","Duration days is showing wrong in the API Response","Aurigo MW Modernization","New","Aug-26","28-Aug-2026","","0"
"1538008","Total amount and remaining amount calculation is showing wrong values in the API Response","Aurigo MW Modernization","New","Aug-26","28-Aug-2026","","0"
"1538089","POST:Pay Estimates: New Approved Item Posting data is not getting updated in Work Done grid, on updating 'ToDate' to same date as new Item Posting","Aurigo MW Modernization","New","Aug-26","28-Aug-2026","Product Engineering","0"
"1538421","GET: Pay Estimates: ""LineNo"" in ""grdWorkDone"" shows no data in the response","Aurigo MW Modernization","New","Aug-26","31-Aug-2026","Product Engineering","0"
"1538466","POST: Pay Estimates: Missing validations for ""RetainageReleasePercentage"" & ""HoldReleasePercentage"" - allowing more than 100% and ""RetainageReleaseAmount"" & ""HoldReleaseAmount"" - allowing more than available Amount","Aurigo MW Modernization","New","Aug-26","31-Aug-2026","Product Engineering","0"
"1463350","Plan: Tooltip info is not displayed in gantt view for In-progress project","Aurigo Plan 2.0","Done","Apr-26","01-Apr-2026","","0"
"1463543","Configurations>Project Locations: Date Picker is not working","Aurigo Plan 2.0","Done","Apr-26","01-Apr-2026","","0"
"1463574","Custom Property: The tooltip icon appears in different positions in View and Edit modes on the Consumption page.","Aurigo Plan 2.0","Done","Apr-26","01-Apr-2026","","0"
"1463690","Plan: Date and stale state is still shown in draft state scenario.","Aurigo Plan 2.0","Done","Apr-26","01-Apr-2026","","0"
"1463692","Plan: Excluded project dates and stale state is displayed on revise in project","Aurigo Plan 2.0","Cannot Reproduce","Apr-26","01-Apr-2026","","0"
"1463766","Unable to Generate Bearer Token for Plan User via Automation API in QA Environment","Aurigo Plan 2.0","Done","Apr-26","02-Apr-2026","","0"
"1463918","Library > Budget > Budget Items: When saving an edited Budget Item, the Budget Attributes are reset to the default value ‘Unassigned’.","Aurigo Plan 2.0","Done","Apr-26","02-Apr-2026","","0"
"1463945","Library>Budget>Budget Items: UI Bug","Aurigo Plan 2.0","Done","Apr-26","02-Apr-2026","","0"
"1464005","Library > Budget > Budget Item: The paste icon fails to function when Phase and Cost Type values are pasted without including headers.","Aurigo Plan 2.0","Cannot Reproduce","Apr-26","02-Apr-2026","","0"
"1464285","Library > Budget > Budget Items: The message ‘No Matching Found’ is displayed when multiple sheets are present and column headers are missing.","Aurigo Plan 2.0","Done","Apr-26","02-Apr-2026","","0"
"1464507","Project > Calendar: Date and Holiday Name are incorrectly mapped on the preview page when an Excel file is imported without any column headers.","Aurigo Plan 2.0","Done","Apr-26","03-Apr-2026","","0"
"1464519","Project > Calendar: When a row is marked as invalid and edited on the Invalid Row page, selecting the checkbox causes the edited text to disappear.","Aurigo Plan 2.0","Done","Apr-26","03-Apr-2026","","0"
"1464657","[Performance Bug] - Charters module APIs returning 500 error due to DB issue","Aurigo Plan 2.0","Dev Completed","Apr-26","03-Apr-2026","Performance","0"
"1464711","Plan: On switching to prioritize page invalid error message is displayed","Aurigo Plan 2.0","Cannot Reproduce","Apr-26","03-Apr-2026","","0"
"1464746","Budget push: On pushing budget item getting error message","Aurigo Plan 2.0","New","Apr-26","05-Apr-2026","","0"
"1464769","Library>Budget Items:  Budget Item Attributes are aligned differently in view and edit mode","Aurigo Plan 2.0","Done","Apr-26","06-Apr-2026","","0"
"1464988","Library> Project Calendars: Unable to create a new or Edit Calander Template","Aurigo Plan 2.0","Done","Apr-26","06-Apr-2026","","0"
"1465214","Budget push: On pushing budget multiple times>success toast is displayed instead of item all ready pushed","Aurigo Plan 2.0","Done","Apr-26","06-Apr-2026","","0"
"1465218","Budget Push: Dates are not getting updated on push when user make modification to only dates in cash flow","Aurigo Plan 2.0","Done","Apr-26","06-Apr-2026","","0"
"1465220","Budget update: On refreshing the budget again on save action refresh is displayed for few sec","Aurigo Plan 2.0","Done","Apr-26","06-Apr-2026","","0"
"1465222","Budget push: Added budget are missing when user makes the the published budget to draft state","Aurigo Plan 2.0","Done","Apr-26","06-Apr-2026","","0"
"1465264","Links : More option won't be visible for user to delete link when URL/Name is long","Aurigo Plan 2.0","Done","Apr-26","07-Apr-2026","","0"
"1465266","Links : Insert/Add Links label mismatch in button and popup header","Aurigo Plan 2.0","Done","Apr-26","07-Apr-2026","","0"
"1466070","Budget push: Error message is displayed when user push the budget item with adding[Date of min-max]]","Aurigo Plan 2.0","Done","Apr-26","07-Apr-2026","","0"
"1466504","Budget push: invalid error message is displayed when user push the budget to build and have a BE item all ready in build","Aurigo Plan 2.0","New","Apr-26","08-Apr-2026","","0"
"1466511","Library>Project Calendars:Mandatory field validation for the Name field is displayed even when the user starts entering a valid value","Aurigo Plan 2.0","Done","Apr-26","08-Apr-2026","","0"
"1466518","Library>Project Calendars: Unable to import the Recurring Holidays Project Calendars template in the Project Module","Aurigo Plan 2.0","Cannot Reproduce","Apr-26","08-Apr-2026","","0"
"1466525","Library>Project Calendars: After saving the Recurring Holidays details, the grid data disappears","Aurigo Plan 2.0","Done","Apr-26","08-Apr-2026","","0"
"1466591","Project Scoring > Scoring Criteria grid will be blank when there are no records","Aurigo Plan 2.0","Done","Apr-26","08-Apr-2026","","0"
"1466654","Charters: 400 error is displayed on save action in custom page>charters","Aurigo Plan 2.0","Done","Apr-26","08-Apr-2026","","0"
"1467102","Project calendar: Import holiday is not working","Aurigo Plan 2.0","Done","Apr-26","09-Apr-2026","","0"
"1467161","Project calendars: Columns are wrongly mapped when the Columns Headers are not present","Aurigo Plan 2.0","Done","Apr-26","09-Apr-2026","","0"
"1467173","Project Calendars: Toast message is wrong when more than one sheet is present","Aurigo Plan 2.0","Done","Apr-26","09-Apr-2026","","0"
"1467501","Public API: Incorrect time is displayed in","Aurigo Plan 2.0","Done","Apr-26","10-Apr-2026","","0"
"1467531","Public API: Network/CORSS error is displayed when user disable","Aurigo Plan 2.0","Done","Apr-26","10-Apr-2026","","0"
"1467634","Project>Budget: When importing from clip Board Start Date, End Date and Distribution columns are not mapped in preview and review Page","Aurigo Plan 2.0","Cannot Reproduce","Apr-26","10-Apr-2026","","0"
"1467640","Project>Calendar: Failed to read Excel File Columns Toast message is coming up when more than one sheet is present in Excel and clicked on Suggest Sheet","Aurigo Plan 2.0","Done","Apr-26","10-Apr-2026","","0"
"1467664","Scenario: On adding the planning fund for a blink of sec added record is not displayed and then loaded back","Aurigo Plan 2.0","Done","Apr-26","10-Apr-2026","","0"
"1467667","Plan scenario: On changing the project date one day less is displayed in both grid and gantt view","Aurigo Plan 2.0","Done","Apr-26","10-Apr-2026","","0"
"1467695","Plan scenario: Unable to duplicate scenario which is created manually","Aurigo Plan 2.0","Done","Apr-26","10-Apr-2026","","0"
"1467742","Budget Items: Tooltip is cropped in the view Mode in BudgetItem Library Form","Aurigo Plan 2.0","Done","Apr-26","10-Apr-2026","","0"
"1467744","Charters: Numeric Custom Property Unique Flag filed is not Working for Charters Details Page, Charters Financials Page and Charters Location Page","Aurigo Plan 2.0","Done","Apr-26","10-Apr-2026","","0"
"1467755","More than One property Charters cannot be made has a project Property","Aurigo Plan 2.0","Done","Apr-26","10-Apr-2026","","0"
"1468056","Library > Budget > Budget Template: Edited Budget Template name is not reflected in the UI after saving the changes.","Aurigo Plan 2.0","Cannot Reproduce","Apr-26","13-Apr-2026","","0"
"1468477","Library: Strategic goals on creation of a record, user is navigated to list page instead of details page.","Aurigo Plan 2.0","Done","Apr-26","14-Apr-2026","","0"
"1468660","Library:  Record Name should be displayed has header text","Aurigo Plan 2.0","New","Apr-26","14-Apr-2026","","0"
"1468670","Library>Projects>Strategic Goals: After editing and saving a Strategic Goals record, the updated text is not reflected in the UI, and the old value is still displayed","Aurigo Plan 2.0","Cannot Reproduce","Apr-26","14-Apr-2026","","0"
"1468782","Library: Toast message must be consistent across all the library Forms","Aurigo Plan 2.0","Done","Apr-26","14-Apr-2026","","0"
"1468865","Library: update in name is not happening in strategic goals","Aurigo Plan 2.0","New","Apr-26","14-Apr-2026","","0"
"1468936","Masterworks: on upload of a document in discussion/attachments CORSS/401 error is displayed.","Aurigo Plan 2.0","New","Apr-26","15-Apr-2026","","0"
"1468938","Masterworks: On uploading of links error message is displayed","Aurigo Plan 2.0","Done","Apr-26","15-Apr-2026","","0"
"1468940","Masterworks: On conversion of charters to project error is displayed","Aurigo Plan 2.0","Cannot Reproduce","Apr-26","15-Apr-2026","","0"
"1468992","Masterworks:  Deleted funding value is displayed for few sec on save action","Aurigo Plan 2.0","Done","Apr-26","15-Apr-2026","","0"
"1469037","Project Calendar : Add Holiday slider > Create button is not getting enabled on adding calendar for the second time without entering Repeat field","Aurigo Plan 2.0","Done","Apr-26","15-Apr-2026","","0"
"1469063","Charters>Financials: The entered numeric property value is being cleared when the user clicks outside the input field","Aurigo Plan 2.0","Done","Apr-26","15-Apr-2026","","0"
"1469251","MasterWorks Plan : App Settings > Logo upload fails","Aurigo Plan 2.0","New","Apr-26","15-Apr-2026","","0"
"1469279","MasterWorks : Notifications > Email and Bell notifications are not trigerred","Aurigo Plan 2.0","New","Apr-26","15-Apr-2026","","0"
"1469341","Masterworks: On revising the project date version name is not displayed","Aurigo Plan 2.0","Done","Apr-26","15-Apr-2026","","0"
"1469617","Library> Budget Items: Pagination page content is not reflected correctly","Aurigo Plan 2.0","Cannot Reproduce","Apr-26","16-Apr-2026","","0"
"1469981","Charters: On creation of charters record, its not displayed in list page but charter count is displayed","Aurigo Plan 2.0","Done","Apr-26","16-Apr-2026","","0"
"1470405","Filter Charters : Date control issues","Aurigo Plan 2.0","Done","Apr-26","20-Apr-2026","","0"
"1470649","Charters Filter : Time & Budget section isn't highlighted by default when the filter popup is opened","Aurigo Plan 2.0","Done","Apr-26","21-Apr-2026","","0"
"1470654","Charters Filter : Date > Start Date can be greater than End Date in the filter popup","Aurigo Plan 2.0","Done","Apr-26","21-Apr-2026","","0"
"1470662","Charter Filters : Filter count in Time and Budget tab is not cleared after reset and applying filters in other tabs","Aurigo Plan 2.0","Done","Apr-26","21-Apr-2026","","0"
"1471202","Charters Map Filters Prod Issues","Aurigo Plan 2.0","Done","Apr-26","22-Apr-2026","","0"
"1474149","Library> Budget Items: Toast message is not displayed on importing the Excel File","Aurigo Plan 2.0","Done","Apr-26","29-Apr-2026","","0"
"1474808","opentelemetry.exporter.jaeger.1.5.1.nupkg","Aurigo Plan 2.0","Dev Completed","Apr-26","30-Apr-2026","Security","0"
"1475237","When multiple charters or projects are located in the same area, only one of them is displayed as pinned on the map view","Aurigo Plan 2.0","Done","May-26","04-May-2026","","0"
"1475259","Proximity Filter Issue: When the proximity filter is applied for the Project within the Charters module, the project details are not displayed.","Aurigo Plan 2.0","Done","May-26","04-May-2026","","0"
"1475644","[API] Response type to be updated to JSON format","Aurigo Plan 2.0","New","May-26","05-May-2026","","0"
"1475954","Configurations> Risks: Toast message must be Displayed on Editing and Saving the Page","Aurigo Plan 2.0","Done","May-26","05-May-2026","","0"
"1476577","Risk Config: No validation error message is displayed but in network tab 400 error shown when user enter max value","Aurigo Plan 2.0","Done","May-26","06-May-2026","","0"
"1476596","Charters: In the Charters Map View, applying risk filters does not correctly filter the displayed data","Aurigo Plan 2.0","Done","May-26","06-May-2026","","0"
"1476622","Risk Config: When user click on edit and do not make any modification and click on save>Save cancel pop is displayed on clicking it nothing works","Aurigo Plan 2.0","Done","May-26","06-May-2026","","0"
"1476774","Project Calendar Import: Uploading an empty Excel file and clicking Next should display a validation toast message.","Aurigo Plan 2.0","Done","May-26","07-May-2026","","0"
"1476848","Project Risk: When user filter on risk Total project count is displayed instead of filtered project","Aurigo Plan 2.0","Done","May-26","07-May-2026","","0"
"1476849","Filter: On applying any filter>Loading message is overlapped with text","Aurigo Plan 2.0","Done","May-26","07-May-2026","","0"
"1477517","Charters > Map View: The map automatically zooms out excessively when the “Proximity to Project” filter is applied and no charters are found within the specified distance.","Aurigo Plan 2.0","New","May-26","08-May-2026","","0"
"1477546","Plan: Incorrect project count is displayed in Compare Scenarios","Aurigo Plan 2.0","Done","May-26","08-May-2026","","0"
"1479215","Project>Budget: Excel Import for Budget Item Issues","Aurigo Plan 2.0","Done","May-26","13-May-2026","","0"
"1479265","Charters: Unable to download attachments getting CORSS error","Aurigo Plan 2.0","Done","May-26","13-May-2026","","0"
"1480616","Project > Calendar: Excel import template does not validate date format entries","Aurigo Plan 2.0","Done","May-26","18-May-2026","","0"
"1481375","Doc view: Document loading keeps rendering when user upload multiple files","Aurigo Plan 2.0","Done","May-26","20-May-2026","","0"
"1481934","CAD: Amount and CAD is not displayed in Plan>cashflow bottom","Aurigo Plan 2.0","Cannot Reproduce","May-26","21-May-2026","","0"
"1482557","Charters Financial : Capex Estimate, Opex Estimate and Total Cost Estimate field values shows 'undefined' in Edit mode when app settings has CAD format set","Aurigo Plan 2.0","Done","May-26","22-May-2026","","0"
"1482558","Projects : Add budget item slider and Allocation Percentage inline edit mode values are not displayed as per CAD app settings format","Aurigo Plan 2.0","Done","May-26","22-May-2026","","0"
"1482559","Projects > ROI > None of the field values are displaying as per CAD app setting format","Aurigo Plan 2.0","Done","May-26","22-May-2026","","0"
"1482562","Project Grid's numeric/currency inline edit cell displays 'undefined' when CAD formats are set in App Settings","Aurigo Plan 2.0","Done","May-26","22-May-2026","","0"
"1482563","Across app : CAD formatting isn't displayed for values/currencies field's in inline editable cell/mode","Aurigo Plan 2.0","Done","May-26","22-May-2026","","0"
"1482790","Charters: Key Milestone data is lost on saving the Newly created charter","Aurigo Plan 2.0","Cannot Reproduce","May-26","25-May-2026","","0"
"1483606","Charter Location ROI: ROI data is not as per CAD app setting","Aurigo Plan 2.0","Done","May-26","26-May-2026","","0"
"1483607","Project scoring: Scoring criteria data is not as per app setting CAD","Aurigo Plan 2.0","Done","May-26","26-May-2026","","0"
"1483900","Projects > Financials > Attachments: PDF file is not deleted on first attempt; only success toast message is displayed","Aurigo Plan 2.0","Done","May-26","27-May-2026","","0"
"1483924","Charters>Details and Financials: Excel and Docs file is not deleted on first attempt; only success toast message is displayed","Aurigo Plan 2.0","Done","May-26","27-May-2026","","0"
"1483966","Related Files : Deleted file still exists even after the deletion toast disappears","Aurigo Plan 2.0","Done","May-26","27-May-2026","","0"
"1483969","Plan: Cashflow> Plan budget data in cashflow is not as per app setting.","Aurigo Plan 2.0","Cannot Reproduce","May-26","27-May-2026","","0"
"1484569","Power BI: After refreshing the Integration Module, user is redirected to Home Module instead of remaining on the Integration module.","Aurigo Plan 2.0","Done","May-26","29-May-2026","","0"
"1486569","Power BI: Data format displayed on the Power BI page does not match the format configured in App Settings","Aurigo Plan 2.0","Done","Jun-26","01-Jun-2026","","0"
"1486630","Power BI: Application crashes when navigating between reports on the Home Dashboard","Aurigo Plan 2.0","Done","Jun-26","01-Jun-2026","","0"
"1486968","Power BI: When user enable or disable power bi integration settings for report then 500 error is displayed.","Aurigo Plan 2.0","Done","Jun-26","01-Jun-2026","","0"
"1486970","Power BI: On loading home dashboard a random report can be seen on opening error is displayed in network tab[Also no data in that report]","Aurigo Plan 2.0","Done","Jun-26","01-Jun-2026","","0"
"1487348","Power BI: With duplicate tab>On loading home dashboard same power BI screen is seen, only on navigation to other forms page reload happens","Aurigo Plan 2.0","Done","Jun-26","02-Jun-2026","","0"
"1487399","Plan > Fund Source Grid: Last column always displays zero on saving the Planning Details and Funding pages","Aurigo Plan 2.0","Done","Jun-26","02-Jun-2026","","0"
"1487658","Power BI: Failed to load report. Please check your Microsoft connection in Integrations","Aurigo Plan 2.0","Done","Jun-26","02-Jun-2026","","0"
"1487667","Power BI: Integration> Workspace is Visible even though no reports are present in it","Aurigo Plan 2.0","Done","Jun-26","02-Jun-2026","","0"
"1487671","Power BI > Home: Report names displayed on the Home page do not match the actual report content","Aurigo Plan 2.0","Done","Jun-26","02-Jun-2026","","0"
"1487673","Power BI > Home: Long report names are hidden in the More dropdown menu","Aurigo Plan 2.0","Done","Jun-26","02-Jun-2026","","0"
"1488153","Custom Properties: Unable to save existing Charters and Projects after making custom properties mandatory","Aurigo Plan 2.0","Cannot Reproduce","Jun-26","03-Jun-2026","","0"
"1488302","Attachments: Unable to Re-upload the same file after deletion","Aurigo Plan 2.0","Reopened","Jun-26","03-Jun-2026","","0"
"1488361","ArcGIS: When user set poly and point layer at the same place then user can click on ploy layer not point layer to get information","Aurigo Plan 2.0","New","Jun-26","03-Jun-2026","","0"
"1488583","ArcGIS: Line layer zoom in-point is not working as it works for Point and Ploy layer zoom in","Aurigo Plan 2.0","QA in Progress","Jun-26","04-Jun-2026","","0"
"1488898","Power BI: On page reload reports are not visible in dropdown","Aurigo Plan 2.0","Done","Jun-26","04-Jun-2026","","0"
"1489317","Project Cashflow: With app setting>CAD ### ### ##0,00 $ then on loading yearly view amount is not loaded.","Aurigo Plan 2.0","Done","Jun-26","05-Jun-2026","","0"
"1489321","Plan: Plan Details and Funding Page> Unable to edit single cell in Fund Source Grid","Aurigo Plan 2.0","Done","Jun-26","05-Jun-2026","","0"
"1489431","Power BI: On loading existing workspace>report error is displayed in dashboard","Aurigo Plan 2.0","Done","Jun-26","05-Jun-2026","","0"
"1489582","Project cashflow: Yearly distribution bottom value is not clear and on hovering data is not displayed","Aurigo Plan 2.0","Done","Jun-26","05-Jun-2026","","0"
"1490086","Plan > Prioritize and Cashflow Page Fails to Show the Project End Date Value","Aurigo Plan 2.0","Done","Jun-26","08-Jun-2026","","0"
"1490655","Saved views: On adding a project with long name, Custom view alignment is out of the frame","Aurigo Plan 2.0","Done","Jun-26","09-Jun-2026","","0"
"1490845","Saved views: When an item is deleted and save view is created>deleted item is still shown on unsaved budget item","Aurigo Plan 2.0","New","Jun-26","09-Jun-2026","","0"
"1490918","Vite: numeric input spinner arrows + other SCSS-referenced SVG/font assets are 404 after migration","Aurigo Plan 2.0","Done","Jun-26","09-Jun-2026","","0"
"1491131","Saved Views: A success toast message is displayed when setting a view as default, even though the selected view is already marked as the default view.","Aurigo Plan 2.0","Done","Jun-26","10-Jun-2026","","0"
"1491143","Saved views: UI alignment issue when user apply dates to BE items","Aurigo Plan 2.0","New","Jun-26","10-Jun-2026","","0"
"1491153","Saved Views: Success toast message is displayed when clicking ""Update Current View"" even though no changes have been made to the view","Aurigo Plan 2.0","Done","Jun-26","10-Jun-2026","","0"
"1491167","Saved views: In newly added project or scenarios, previously added project and scenario views are displayed","Aurigo Plan 2.0","New","Jun-26","10-Jun-2026","","0"
"1491579","Plan Module: Published-to-Draft and Draft-to-Published Scenario Status Change through Dropdown Issues","Aurigo Plan 2.0","Done","Jun-26","11-Jun-2026","","0"
"1491598","Projects > Financials  : Page crash on navigating to Financials tab","Aurigo Plan 2.0","Done","Jun-26","11-Jun-2026","","0"
"1491667","Excel Import:  Preview and Review Page alignment Issue","Aurigo Plan 2.0","Done","Jun-26","11-Jun-2026","","0"
"1491734","Plan Module: Fund Source Grid Displays Incorrect Aggregate Values","Aurigo Plan 2.0","Done","Jun-26","11-Jun-2026","","0"
"1492089","App Settings : For CAD format settings > Planning Windows(Years) > Field shows 'undefined'","Aurigo Plan 2.0","Done","Jun-26","12-Jun-2026","","0"
"1492093","User Management: Users Page UI Alignment Differs from Prod Environment","Aurigo Plan 2.0","Done","Jun-26","12-Jun-2026","","0"
"1492120","Library: Expand and collapse issue in Project calendars and Project Attribute Forms","Aurigo Plan 2.0","Done","Jun-26","12-Jun-2026","","0"
"1492210","Scenario cashflow shows wrong data","Aurigo Plan 2.0","Done","Jun-26","12-Jun-2026","","0"
"1492263","Charters: When user edit and saves data then page blinks twice","Aurigo Plan 2.0","Done","Jun-26","12-Jun-2026","","0"
"1492297","Charters: On giving large values in charters financials value on save 500 error is displayed","Aurigo Plan 2.0","Done","Jun-26","12-Jun-2026","","0"
"1492330","Plan Scenario: Breakdown by budget attribute applied filter is removed once your switch to chart view","Aurigo Plan 2.0","Done","Jun-26","12-Jun-2026","","0"
"1492331","Charters: When a charter is inactive on uploading links error is displayed","Aurigo Plan 2.0","Done","Jun-26","12-Jun-2026","","0"
"1492406","Plan: Clear all grouping alignment and color needs refinement","Aurigo Plan 2.0","Done","Jun-26","12-Jun-2026","","0"
